competition_id,n_players_with_match
CIR1,5
A1EL,5
ES2P,5
GESC,5
ITJ4,4
IT3P,4
MAR1,4
MARP,4
ZYPA,4
CNNF,4
TDV,4
PLSC,4
BU1,4
L3,4
UNLC,4
ALG1,4
AZ1,4
TUNP,4
TUN1,4
SR1C,4
SR1R,4
CHC1,4
POWM,4
AFCL,4
BEL3,4
ISRF,4
PT3A,4
P232,4
GE1N,4
GEP1,4
NLC,4
NLJV,4
CH17,4
KLUB,4
SA2L,4
NLBJ,4
NLVB,4
E4G3,4
ITJF,3
MOP2,3
ITJ1,3
COLP,3
COPO,3
COL1,3
UNLD,3
AJ3,3
DFBJ,3
RLSW,3
BE2A,3
SCP,3
SC1,3
FI1,3
ITC4,3
IT4A,3
CCL,3
CYSC,3
BJ2,3
C3P1,3
WMQ1,3
DKMR,3
SE2,3
DKAR,3
CLI,3
TS2,3
RU2,3
USC,3
QSL,3
QEC1,3
ES3C,3
PTPR,3
P23C,3
PTRL,3
E3PP,3
E4G5,3
DKRQ,3
RLB3,3
UNGP,3
C18E,3
NTD,3
NLAJ,3
FIS,3
FIYO,3
181F,3
211S,3
ES3A,3
ES3B,3
GB4,3
RLN4,2
HRSC,2
BULP,2
CA17,2
OLCC,2
CARQ,2
CNLQ,2
ALGP,2
IT4,2
IJ2A,2
NLBV,2
SLO1,2
SKC,2
ASPK,2
ISRA,2
SK2,2
SB17,2
SB19,2
ITJP,2
BJ,2
AJ2,2
CHC2,2
23AF,2
A23Q,2
RO1R,2
RORE,2
EAFC,2
JAP1,2
JAPC,2
JEMP,2
BJ3,2
OQPO,2
CS,2
COLF,2
COLO,2
PUSB,2
TS1,2
POSB,2
TSP,2
THA1,2
SER2,2
GBR,2
GBCS,2
SUC,2
QSCP,2
QUC1,2
USL,2
BE3V,2
E3PL,2
DKDL,2
NLSC,2
AUS1,2
GHPL,2
NOPO,2
NO1,2
PONL,2
DFL,2
CAN,2
ACFF,2
DK2,2
DK2R,2
DKDD,2
FI2,2
F1CL,2
FIL,2
CPSA,2
P2RL,2
SCI,2
F17C,2
NCD1,2
SFA,2
L1PO,2
MNP3,2
VFVA,2
TUNM,2
UAEP,2
P3Au,2
C191,2
C19C,2
ARM1,2
SA2P,2
NLBA,2
T191,2
IJ2B,2
LUCL,2
LTVP,2
LI1,2
NLBP,2
FI3B,2
MYS1,2
MYSP,2
MRR1,1
ALB1,1
CSL,1
F17B,1
CACP,1
GCQ5,1
CA16,1
CO2T,1
MEXA,1
C2P2,1
CO22,1
BJ3R,1
OLW3,1
SWP,1
IT4B,1
IT4P,1
IT4G,1
GRPL,1
RSK1,1
RKPO,1
BE21,1
LETP,1
LET1,1
SK2P,1
VIE1,1
AJ,1
IR1,1
EGYP,1
ESCU,1
CAFS,1
EGY1,1
W23C,1
PLJR,1
JAP3,1
NLBB,1
AFAC,1
17P1,1
17P2,1
ITPO,1
MAZ1,1
UNFI,1
CONC,1
S21N,1
DKPL,1
WMQ4,1
COPA,1
T1MR,1
CZ3M,1
KAS1,1
ITJ2,1
GBRS,1
GBEG,1
SAUP,1
QSJ1,1
SE3S,1
RESE,1
TELK,1
SFA1,1
NEDC,1
TRIN,1
USLP,1
AG18,1
BEYP,1
BEY1,1
KR2,1
MT1N,1
ES3E,1
P23Q,1
P3As,1
AUSF,1
NCL1,1
OFCN,1
OC24,1
WMQ5,1
NZNL,1
FFAC,1
NZP1,1
NZL1,1
RLN3,1
ATRM,1
ISR2,1
IRLP,1
MEC1,1
QELM,1
ESTP,1
ELME,1
ELMP,1
EE19,1
EST1,1
ES17,1
NO43,1
UN2,1
19S1,1
R2AO,1
RO2,1
C220,1
CO17,1
NLAE,1
C3P3,1
DK3O,1
DK3V,1
YKAB,1
F1CE,1
YKCP,1
UZ1,1
KOBU,1
MO1P,1
ML1P,1
PL2L,1
UKR1,1
UKRS,1
UKRP,1
UKRM,1
C3P2,1
GEPO,1
GEOA,1
GE2H,1
ATRO,1
GEO1,1
UG2W,1
OLCF,1
COSP,1
BU2,1
RO3F,1
F17E,1
SCPM,1
WFVP,1
OBLB,1
CH3B,1
A4V,1
RUSS,1
UEFA,1
2NPP,1
SPCS,1
UAE1,1
UALC,1
POLU,1
ITJ9,1
E4G4,1
C9PO,1
C9EP,1
C17P,1
C7PO,1
C17C,1
ITJ3,1
URUC,1
URP1,1
URU1,1
URUI,1
EL1S,1
ECUP,1
EL1A,1
URU2,1
EC1N,1
POT2,1
LTSC,1
SLAR,1
CZ3C,1
182S,1
WFPO,1
NRPO,1
MLSR,1
CPSB,1
CPSD,1
212F,1
ITJ6,1
FINJ,1
POFI,1
FI3A,1
FIKP,1
F1CC,1
BE4P,1
GR2,1
ES3D,1
CEF1,1
BRC,1
BCP1,1
BRPR,1
RECO,1
BRA2,1
BRA1,1
SURU,1
RO1C,1
ROMS,1
NLEV,1
510,1
NDDA,1
E4G2,1
E4G1,1
E3FI,1
RUJL,1
MPPO,1
BVFP,1
IRSC,1
IRNP,1
ACL2,1
IRN1,1
TUSC,1
MYC1,1
WRPO,1
WER1,1
CHFA,1
CLO,1
ACLQ,1
THFA,1
THLC,1
NLN6,1
SRPO,1
L2PO,1
BA2L,1
PL31,1
PLZJ,1
POG3,1
PRTD,1
181S,1
CNAT,1
MALD,1
MAL1,1
MALS,1
MALC,1
MALM,1
BLPW,1
18GB,1
CPSC,1
QU2L,1
CHP1,1
LUX2,1
PL2,1
SUIC,1
DKRL,1
DK2P,1
G19C,1
GR20,1
SASS,1
