competition_id,n_players_with_match
IJ2A,7
AFCL,7
SCIJ,7
ITJ1,7
ARY3,7
ARCP,7
SB19,7
PONL,7
M20C,7
DK1,7
ofb,7
SAM7,7
ITJ7,7
COLF,7
23AC,7
BCP1,7
GOCU,7
CSL,7
ZYPM,7
FR5F,7
NLVB,7
SCI,7
P23F,7
P3Au,7
BULP,6
SE1,6
FR5C,6
DFL,6
L3,6
GEP1,6
GE1N,6
SC1,6
RLW3,6
ITJF,6
JAP1,6
S1PO,6
M20A,6
ARLC,6
POCC,6
ACL,6
ACLE,6
FR5B,6
URSC,6
URUP,6
COLO,6
CHFA,6
FIYO,6
F19A,6
P232,6
F19F,6
P23A,6
TDCS,6
SEC,5
FR5A,5
F17M,5
ALBP,5
GESC,5
SCP,5
ITJ4,5
NLBV,5
SPjr,5
L1PO,5
JEMP,5
SCAG,5
ISR1,5
SB17,5
SR1C,5
UNGP,5
P23Q,5
BCPF,5
CAFC,5
QSL,5
RO1C,5
CLIY,5
KR2,5
GRPL,5
181F,5
TS2,5
WMQ3,5
FR5L,4
QU2L,4
ALB1,4
SLO1,4
BE2A,4
A2,4
GB3,4
ITC4,4
NLAE,4
MYS1,4
MARP,4
MAR1,4
E21P,4
PL2,4
SER2,4
ISPO,4
M2L1,4
DKRE,4
AJ2,4
TR2,4
BJ1,4
AJ1,4
TS1,4
SCIN,4
URU2,4
BE2E,4
WMQ1,4
AFAC,4
QSCP,4
RO1R,4
TSP,4
DKMR,4
DKRQ,4
RLSW,4
181S,4
A1P2,4
PUSB,4
FR5J,4
C20P,4
CB20,4
BRCG,4
CONC,4
NLJV,4
CH1C,4
CLPD,4
211S,3
BULS,3
CO2T,3
BOS1,3
BIHP,3
SCPM,3
SFA,3
UAE1,3
NO1,3
NOPO,3
ITJP,3
NTD,3
18GB,3
SLMR,3
ISR2,3
MYC1,3
THA1,3
MXSC,3
PL33,3
BJ2,3
P3As,3
IT3C,3
COSP,3
CPP1,3
GHPL,3
ACEQ,3
QEC1,3
23AF,3
CA16,3
RO2,3
R2AP,3
UNLD,3
SR1R,3
FR5E,3
CAMC,3
HRSC,3
SCJ2,3
DK2,3
FR5I,3
NLSC,3
JAPC,3
F19D,3
BRCF,3
RECO,3
GBEG,3
UEFA,3
NLAP,3
NLAJ,3
BESC,3
ITJ3,3
DKDL,3
FIC1,3
NLBJ,3
P2RL,3
ROMS,3
ITJ8,3
CNNF,3
C220,3
IT18,3
FR5K,3
NCD1,3
CPP2,3
USL,3
USLP,3
CDCO,3
A2TP,3
ARG2,3
MNP3,3
CHC2,3
CH18,3
C2,3
CHUC,3
AND1,3
AJ3,3
BJ3,3
BUEL,2
NLBP,2
211F,2
CO22,2
ATRO,2
RL3,2
UALC,2
NO2,2
MO1N,2
NLEV,2
NLBB,2
MYSP,2
TRS,2
REKR,2
NLC,2
GB4,2
BAPO,2
SKC,2
SLAR,2
SASS,2
FIS,2
PL31,2
BASU,2
ISRA,2
MNE1,2
MNEC,2
RSER,2
MEC1,2
ITJ9,2
IT3O,2
ESJP,2
BRA2,2
QUC1,2
ACLQ,2
A23Q,2
A920,2
A198,2
TUN1,2
MXCC,2
DKAR,2
T1MR,2
AUS1,2
GRS2,2
BJ,2
DK2R,2
ATRM,2
UI,2
SK2,2
JASP,2
EAFC,2
F19C,2
SCIC,2
212F,2
PTRL,2
SCBR,2
BRCR,2
POT2,2
CPSA,2
CPSP,2
POLL,2
RUSS,2
UN2,2
RORE,2
RLN3,2
GBR,2
FLAP,2
BEL3,2
ARM1,2
FR5D,2
ALPW,2
J1YL,2
CAN,2
BPO4,2
MESC,2
RUJL,2
RPLW,2
EJPD,2
ECPE,2
ECUP,2
BRNF,2
EC1N,2
BRNE,2
ECSE,2
EL1S,2
EL1A,2
IRN1,2
W23C,2
IRNP,2
CHC3,2
AU2C,2
PLSC,2
AJSC,2
CNLA,2
BU2,2
ISRF,2
CHPR,2
CH17,2
AJ,2
FRR2,2
CHC1,2
RLB3,2
CYSC,2
ZYPA,2
PRTD,1
NLBA,1
RESU,1
SE3N,1
CO2P,1
ALP3,1
ALBS,1
AL21,1
BE3B,1
BE3A,1
JGD2,1
CNAT,1
AJ17,1
GBQ2,1
IT4I,1
IT4,1
IT4G,1
UAEP,1
MOSC,1
GI1,1
CBII,1
MARG,1
SWRP,1
FI2,1
ASCC,1
IJSC,1
MNP1,1
MNE2,1
CA17,1
IT4B,1
ALPO,1
NPPL,1
NPFL,1
AGUC,1
VZ1C,1
VZ1A,1
INDC,1
TELK,1
AFOL,1
NEDC,1
SFA1,1
SFAL,1
R2AO,1
F1CL,1
KAZP,1
KAS1,1
FI1,1
MXBA,1
MXCA,1
CPMX,1
DOMP,1
CCC1,1
MEXB,1
MEX2,1
DOM1,1
URU3,1
UR2T,1
AUSF,1
DKPL,1
FFAC,1
GR2,1
SA2L,1
SPCS,1
GEO2,1
DKDD,1
IT4H,1
IJ2B,1
LETP,1
LET1,1
FJE,1
FINJ,1
KO1,1
SUNC,1
JAP3,1
JL12,1
JL11,1
RS2f,1
RCBR,1
BRRS,1
CSLR,1
CPSD,1
UA19,1
UKRS,1
UKRM,1
UEQ,1
URPL,1
C1P1,1
UA3L,1
ROCJ,1
F19B,1
USSP,1
GBRS,1
BE5B,1
SCPA,1
ROCL,1
ARPO,1
ITJ6,1
CVF,1
CCAC,1
CRPD,1
PDV1,1
PN1A,1
CRPO,1
PDV2,1
PN1C,1
CRPV,1
CHSC,1
CSLC,1
PVCR,1
JAP2,1
TUNP,1
SL19,1
FARQ,1
URUE,1
19LA,1
ESTP,1
EST1,1
IS1,1
M2L2,1
M21A,1
BRCB,1
UAE2,1
ACFF,1
PL2L,1
LLSA,1
SRPO,1
HEPO,1
VLHN,1
DK3V,1
DKRL,1
DKDA,1
DK3O,1
OQPO,1
IT4A,1
IT4P,1
CIR6,1
IT4D,1
ITPO,1
CACG,1
511,1
NDDA,1
510,1
CZ3M,1
CPSB,1
J18W,1
RTIP,1
NO45,1
BK19,1
CHIÜ,1
LCLC,1
CHDE,1
CHLA,1
CHL1,1
GCQU,1
T1EL,1
CZ3C,1
ACL2,1
US3P,1
USC3,1
IRLP,1
ANCR,1
ANDP,1
TRP2,1
T19P,1
T191,1
ACQU,1
C18E,1
CHP2,1
MNPP,1
RO19,1
19S2,1
HLC2,1
HK2F,1
HGKG,1
HKFA,1
RU2,1
BVP,1
OBLB,1
L2PO,1
OLB2,1
UKRA,1
UARP,1
LPPL,1
ECSC,1
BCE1,1
ALPS,1
SK2P,1
SWEP,1
BHSC,1
CR19,1
SUIP,1
SUIC,1
212S,1
17P2,1
19D2,1
CDN1,1
OLCC,1
CNLB,1
PL32,1
RUSR,1
AR2T,1
