competition_id,n_players_with_match
AR3D,6
AR3C,6
BRPE,6
CAN,5
C1,5
EJPL,5
CONC,5
BRCF,5
CB20,5
ITJE,5
GB21,5
POGR,5
SER1,5
NLP,5
B1AP,5
ECP2,5
MEX2,5
BRC2,5
ECSE,5
ECPE,5
WMQ1,5
ITJ3,5
COBI,5
ECP1,5
JEMP,4
GBCS,4
ES3C,4
QEC1,4
QSL,4
CSL,4
CHFA,4
CHLP,4
USL,4
SERP,4
CILP,4
UKR1,4
BRVE,4
BULS,4
ROMP,4
RO1R,4
EC2L,4
ZYPA,4
MXBC,4
BCE1,4
HOC1,4
CCAC,4
HOAP,4
HOCP,4
HO1A,4
C1P1,4
VEC1,4
ZYPM,4
UAEP,4
UAE1,4
BVC1,4
GRS2,4
A3RP,4
JAP2,3
POBE,3
SCP,3
SC1,3
SFA,3
SCPM,3
WMQ6,3
ACLE,3
UEFA,3
FIC1,3
SCIJ,3
21PL,3
BO12,3
MXBA,3
M23C,3
POSB,3
VZOA,3
M23A,3
COLE,3
UALC,3
QSCP,3
AFAC,3
CH2C,3
EMQ,3
IT3P,3
M2L1,3
RO1,3
AR3F,3
MAL1,3
AR3A,3
VZ1C,3
RSK2,2
RKPO,2
TR2,2
C2,2
CL2P,2
ITJ2,2
ESJP,2
URPL,2
POWM,2
ITJ5,2
GB2,2
TRS,2
UKRP,2
CO2P,2
CN2C,2
NL2,2
BESC,2
CLLC,2
SR1C,2
BU2,2
BE2,2
SA2L,2
SASS,2
KRC,2
KR1,2
PDV1,2
CRPD,2
PDV2,2
NLSC,2
GRPL,2
U19Q,2
GU1C,2
ISPO,2
ACLQ,2
B1P2,2
CHL2,2
CYSC,2
P2AR,2
UNLB,2
UNLC,2
MNPP,2
C3HF,2
UNG1,2
LET1,2
IT3C,2
IT3B,2
E3PL,2
PAR2,2
PT23,2
B1P1,2
URL3,2
SLO1,2
AUSF,2
AUS1,2
E3G2,2
ROPC,2
MALC,2
PERF,2
C20P,2
SPjr,2
VZOC,2
KR2,2
A2,1
ofb,1
BASU,1
L2,1
L1PO,1
21EU,1
U21Q,1
C3IF,1
CN2D,1
C3NA,1
PLIC,1
RUJL,1
ITJ7,1
U17Q,1
POT1,1
SCC2,1
IT4Y,1
LPO,1
DFL,1
M2L2,1
UR2S,1
ITPO,1
BRMS,1
BEL3,1
VPO1,1
VIE1,1
R2AP,1
RO2,1
CHC1,1
GBFL,1
CN2B,1
FR2,1
BE2A,1
ES3B,1
CRPV,1
CIF,1
NLBB,1
NLBP,1
GUPC,1
JAPC,1
J1YL,1
J18W,1
JAP1,1
ISR1,1
ISRF,1
MYS1,1
MYSP,1
MYC1,1
CWCQ,1
CHPL,1
PONL,1
URE2,1
ACQU,1
DKRE,1
DK1,1
DKP,1
DKMR,1
POPU,1
PL2,1
BRga,1
CHPR,1
CIR5,1
RUSR,1
C3AR,1
SCPA,1
SC2,1
SSC,1
UNPO,1
NOPO,1
NO1,1
NO45,1
brti,1
UN2,1
RSER,1
SR1R,1
UNGP,1
CYP2,1
QU2L,1
AMCQ,1
QSLR,1
SCIC,1
CHSC,1
RLGR,1
LETP,1
LET2,1
M21A,1
GUPA,1
GU1A,1
ITJF,1
IT3A,1
P23Q,1
PTPR,1
E4G5,1
BRGO,1
ES3A,1
CVF,1
CNLC,1
CO17,1
C17Q,1
PRC1,1
WMQ3,1
GCQU,1
CCLS,1
C220,1
PRSC,1
PRA1,1
C20Q,1
PRP1,1
CNLB,1
USC3,1
UNLD,1
MOSC,1
UASC,1
MO1N,1
MWP1,1
AC2Q,1
ACL2,1
SKSC,1
FFAC,1
ISR2,1
E4G4,1
NEDC,1
ACL,1
SFA1,1
AR3R,1
CHDE,1
MALS,1
M23L,1
E3FA,1
IT4P,1
IT4E,1
ES2P,1
E3G1,1
SU20,1
SEC,1
SE3S,1
IND1,1
INSC,1
BRAL,1
PER2,1
MALM,1
SWEP,1
SKC,1
SWRP,1
SLMR,1
SK2,1
SLAR,1
BRPA,1
HRSC,1
S2PA,1
G2SC,1
VZ1P,1
UZ1,1
UZSC,1
KOBU,1
E4G1,1
E3PP,1
FRYC,1
LPL,1
LPL2,1
IRN1,1
IRNP,1
IRQ1,1
